mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
101	101	402	402	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1068								
101	101	805/2	805/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1069								
101	101	403	403	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1070								
101	101	807/2	807/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1071								
102	102	404	404	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>cresc.</i>"	87				
102	102	404	404	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1072				87, 88				
102	102	406	406	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1073								
102	102	404	404	4.0	0	0	Chord	2/2	1	2	1		1	1	1074								
102	102	404	404	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1075								
102	102	809/2	809/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1076								
102	102	405	405	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1077								
102	102	811/2	811/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1078								
102	102	406	406	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1079								
102	102	813/2	813/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1080								
102	102	407	407	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1081								
102	102	815/2	815/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1082								
103	103	408	408	0.0	0	0	Dynamic	2/2	1	1	0					f							
103	103	408	408	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1083				89				
103	103	817/2	817/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1084				89				
103	103	409	409	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1085				89				
103	103	819/2	819/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1086				89				
103	103	410	410	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1087				89				
103	103	821/2	821/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1088				89				
103	103	411	411	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1089				89				
103	103	823/2	823/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1090				89				
103	103	409	409	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1091								
103	103	410	410	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	1092								
103	103	408	408	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1093								
103	103	817/2	817/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1094								
103	103	409	409	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1095								
103	103	819/2	819/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1096								
103	103	410	410	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1097								
103	103	821/2	821/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1098								
103	103	411	411	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1099								
103	103	823/2	823/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1100								
104	104	412	412	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1101				89				
104	104	825/2	825/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1102				89				
104	104	413	413	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1103				89				
104	104	827/2	827/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1104								
104	104	414	414	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1105								
104	104	412	412	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	1106								
104	104	413	413	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1107								
104	104	412	412	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1108								
104	104	825/2	825/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1109								
104	104	413	413	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1110								
104	104	827/2	827/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1111								
104	104	414	414	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1112								
104	104	829/2	829/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1113								
104	104	415	415	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1114								
104	104	831/2	831/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1115								
105	105	417	417	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1116								
105	105	418	418	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1117								
105	105	833/2	833/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8		1/8	1	1118				90				
105	105	417	417	0.5	1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	1119				90				
105	105	835/2	835/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	1120				90				
105	105	416	416	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1121								
105	105	833/2	833/2	0.0	1/8	1/8	Spanner	2/2	2	1	0										26		
105	105	833/2	833/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1122						26		
105	105	417	417	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1123						26		
105	105	835/2	835/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1124						26		
105	105	418	418	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1125						26		
105	105	837/2	837/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1126						26		
105	105	419	419	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1127						26		
105	105	839/2	839/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1128						26		
106	106	420	420	0.0	0	0	Dynamic	2/2	1	1	0					ff							
106	106	421	421	3.0	1/4	1/4	Chord	2/2	1	1	3/4		1/2	3/2	1129								
106	106	841/2	841/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8		1/8	1	1130				91				
106	106	421	421	0.5	1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	1131				91				
106	106	843/2	843/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	1132				91				
106	106	422	422	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	1133								
106	106	420	420	0.0	0	0	Spanner	2/2	2	1	0												
106	106	420	420	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1134								
106	106	841/2	841/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1135								
106	106	421	421	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1136								
106	106	843/2	843/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1137								
106	106	422	422	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1138								
106	106	845/2	845/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1139								
106	106	423	423	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1140								
106	106	847/2	847/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1141								
107	107	424	424	0.0	0	0	Dynamic	2/2	1	1	0					p							
107	107	425	425	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1142				92				
107	107	851/2	851/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1143				92				
107	107	426	426	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1144				92				
107	107	427	427	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1145								
107	107	426	426	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	1146								
107	107	424	424	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1147								
107	107	849/2	849/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1148								
107	107	425	425	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1149								
107	107	851/2	851/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1150								
107	107	426	426	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1151								
107	107	853/2	853/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1152								
107	107	427	427	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1153								
107	107	855/2	855/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1154								
108	108	428	428	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1155		articAccentAbove						
108	108	857/2	857/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1156								
108	108	429	429	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1157								
108	108	859/2	859/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1158								
108	108	430	430	0.0	1/2	1/2	Spanner	2/2	1	1	0										27		
108	108	430	430	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1159		articAccentAbove				27		
108	108	861/2	861/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1160						27		
108	108	431	431	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1161						27		
108	108	863/2	863/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1162						27		
108	108	428	428	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1163								
108	108	857/2	857/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1164								
108	108	429	429	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1165								
108	108	859/2	859/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1166								
108	108	430	430	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1167								
108	108	861/2	861/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1168								
108	108	431	431	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1169								
108	108	863/2	863/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1170								
109	109	432	432	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1171		articAccentAbove				27		
109	109	865/2	865/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1172						27		
109	109	433	433	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1173						27		
109	109	867/2	867/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1174						27		
109	109	434	434	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1175		articAccentAbove				27		
109	109	869/2	869/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1176						27		
109	109	435	435	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1177						27		
109	109	871/2	871/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1178						27		
109	109	432	432	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1179								
109	109	865/2	865/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1180								
109	109	433	433	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1181								
109	109	867/2	867/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1182								
109	109	434	434	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1183								
109	109	869/2	869/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1184								
109	109	435	435	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1185								
109	109	871/2	871/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1186								
110	110	436	436	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1187		articAccentAbove				27		
110	110	873/2	873/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1188						27		
110	110	437	437	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1189						27		
110	110	875/2	875/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1190						27		
110	110	438	438	0.0	1/2	1/2	Spanner	2/2	1	1	0												
110	110	438	438	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1191		articAccentAbove						
110	110	877/2	877/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1192								
110	110	439	439	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1193								
110	110	879/2	879/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1194								
110	110	436	436	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1195								
110	110	873/2	873/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1196								
110	110	437	437	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1197								
110	110	875/2	875/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1198								
110	110	438	438	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1199								
110	110	877/2	877/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1200								
110	110	439	439	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1201								
110	110	879/2	879/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1202								
111	111	881/2	881/2	0.0	1/8	1/8	Dynamic	2/2	1	1	0					fz							
111	111	881/2	881/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1203		articAccentAbove		93				
111	111	441	441	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1204				93				
111	111	883/2	883/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1205				93				
111	111	442	442	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1206				93				
111	111	885/2	885/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1207				93				
111	111	443	443	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1208				93				
111	111	887/2	887/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1209				93				
111	111	440	440	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1210								
112	112	444	444	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1211				93				
112	112	889/2	889/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1212				93				
112	112	445	445	0.0	1/4	1/4	Spanner	2/2	1	1	0								93	15			
112	112	445	445	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1213				93	15			
112	112	891/2	891/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1214				93	15			
112	112	446	446	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1215				93	15			
112	112	447	447	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1216				93	15			
112	112	445	445	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1217					15			
112	112	446	446	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	1218					15			
112	112	445	445	3.0	1/4	1/4	Chord	2/2	2	1	3/4		1/2	3/2	1219								
113	113	448	448	0.0	0	0	Dynamic	2/2	1	1	0					p							
113	113	448	448	0.0	0	0	Spanner	2/2	1	1	0												
113	113	448	448	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1220								
113	113	450	450	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1221				94				
113	113	450	450	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1222								
113	113	451	451	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1223								
113	113	448	448	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1224								
113	113	897/2	897/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1225								
113	113	449	449	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1226								
113	113	899/2	899/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1227								
113	113	450	450	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1228								
113	113	901/2	901/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1229								
113	113	451	451	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1230								
113	113	903/2	903/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1231								
114	114	452	452	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1232								
114	114	454	454	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1233				95				
114	114	452	452	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	1234								
114	114	454	454	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1235								
114	114	455	455	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1236								
114	114	452	452	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1237								
114	114	905/2	905/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1238								
114	114	453	453	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1239								
114	114	907/2	907/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1240								
114	114	454	454	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1241								
114	114	909/2	909/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1242								
114	114	455	455	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1243								
114	114	911/2	911/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1244								
115	115	456	456	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1245								
115	115	457	457	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1246				96				
115	115	458	458	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1247								
115	115	459	459	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1248				97				
115	115	456	456	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	1249								
115	115	457	457	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1250				98				
115	115	458	458	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1251								
115	115	459	459	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1252				99				
115	115	456	456	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1253								
115	115	913/2	913/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1254								
115	115	457	457	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1255								
115	115	915/2	915/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1256								
115	115	458	458	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1257								
115	115	917/2	917/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1258								
115	115	459	459	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1259								
115	115	919/2	919/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1260								
116	116	460	460	0.0	0	0	StaffText	2/2	1	1	0							dim.					
116	116	460	460	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1261								
116	116	461	461	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1262				100				
116	116	462	462	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1263								
116	116	463	463	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1264								
116	116	460	460	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	1265								
116	116	461	461	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1266				101				
116	116	462	462	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1267								
116	116	463	463	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1268								
116	116	460	460	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1269								
116	116	921/2	921/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1270								
116	116	461	461	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1271								
116	116	923/2	923/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1272								
116	116	462	462	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1273								
116	116	925/2	925/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1274								
116	116	463	463	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1275								
116	116	927/2	927/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1276								
117	117	464	464	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1277				102				
117	117	466	466	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1278				102				
117	117	933/2	933/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1279				102				
117	117	467	467	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1280				102				
117	117	935/2	935/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1281				102				
117	117	464	464	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1282				103				
117	117	929/2	929/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1283				103				
117	117	465	465	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1284				103				
117	117	931/2	931/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1285				103				
117	117	466	466	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1286				103				
117	117	933/2	933/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1287								
118	118	468	468	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1288				102				
118	118	937/2	937/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1289				102				
118	118	469	469	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1290				102				
118	118	939/2	939/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1291				102				
118	118	470	470	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1292				102				
118	118	941/2	941/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1293				102				
118	118	471	471	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1294				102				
118	118	943/2	943/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1295				102				
119	119	472	472	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1296				104				
119	119	474	474	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1297				104				
119	119	949/2	949/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1298				104				
119	119	475	475	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1299				104				
119	119	951/2	951/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1300				104				
119	119	472	472	0.0	0	0	StaffText	2/2	2	1	0							"<font size=""8""/><font face=""Times New Roman""/><i>dim.</i>"					
119	119	472	472	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1301				105				
119	119	945/2	945/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1302				105				
119	119	473	473	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1303				105				
119	119	947/2	947/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1304				105				
119	119	474	474	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1305				105				
119	119	949/2	949/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1306								
120	120	476	476	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1307				104				
120	120	953/2	953/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1308				104				
120	120	477	477	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1309				104				
120	120	955/2	955/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1310				104				
120	120	478	478	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1311				104				
120	120	957/2	957/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1312				104				
120	120	479	479	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1313				104				
120	120	959/2	959/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1314				104				
121	121	480	480	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1315				106				
121	121	961/2	961/2	0.0	1/8	1/8	Dynamic	2/2	1	1	0					pp			106				
121	121	961/2	961/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1316				106				
121	121	481	481	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1317				106				
121	121	963/2	963/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1318				106				
121	121	482	482	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1319				106				
121	121	965/2	965/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1320				106				
121	121	483	483	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1321				106				
121	121	967/2	967/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1322				106				
121	121	480	480	0.0	0	0	Spanner	2/2	2	1	0											2	2
121	121	480	480	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1323				107			2	2
121	121	961/2	961/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1324				107			2	2
121	121	481	481	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1325				107			2	2
121	121	963/2	963/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1326				107			2	2
121	121	482	482	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1327				107			2	2
121	121	965/2	965/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1328				107			2	2
121	121	483	483	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1329				107			2	2
121	121	967/2	967/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1330				107			2	2
122	122	484	484	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1331				106				
122	122	969/2	969/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1332				106				
122	122	485	485	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1333				106				
122	122	971/2	971/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1334				106				
122	122	486	486	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1335				106				
122	122	973/2	973/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1336				106				
122	122	487	487	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1337				106				
122	122	975/2	975/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1338				106				
122	122	484	484	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1339				107			2	2
